Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2019-02-28,19.2,26.0,21.6,87.0,0.0,4.9,2.0,300.0,0.0,C 
2019-03-01,19.6,25.0,21.1,96.0,8.5,4.3,4.0,330.0,0.0,C 
2019-03-02,19.2,24.3,21.4,90.0,15.2,1.0,2.0,290.0,0.0,C 
2019-03-03,19.2,26.0,21.7,90.0,14.1,0.6,3.0,290.0,0.0,C 
2019-03-04,19.2,27.0,22.2,81.0,2.1,3.0,4.0,320.0,1.0,C 
2019-03-05,19.2,23.8,21.5,90.0,8.950000000000001,2.4,3.0,360.0,1.0,C 
2019-03-06,18.4,24.5,21.35,94.0,15.8,0.2,2.0,310.0,0.0,C 
2019-03-07,17.6,25.2,21.2,84.0,20.0,0.0,3.0,320.0,1.0,C 
2019-03-08,19.0,26.2,21.5,79.0,0.0,0.0,2.0,260.0,0.0,C 
2019-03-09,18.8,26.7,22.0,84.0,10.6,2.2,1.0,230.0,0.0,C 
2019-03-10,18.8,25.4,21.4,79.0,2.0,1.6,0.0,0.0,0.0,C 
2019-03-11,18.8,24.2,20.9,88.0,3.7,0.0,3.0,330.0,0.0,C 
2019-03-12,19.5,23.5,20.7,92.0,5.4,0.0,0.0,0.0,0.0,C 
2019-03-13,18.8,26.2,21.6,84.0,14.4,0.1,2.0,250.0,0.0,C 
2019-03-14,18.8,26.6,21.8,83.0,1.1,3.7,3.0,300.0,0.0,C 
2019-03-15,19.2,27.0,22.2,77.0,0.0,2.7,2.0,350.0,0.0,C 
2019-03-16,18.6,24.6,20.9,92.0,8.4,3.3,2.0,280.0,0.0,C 
2019-03-17,18.6,25.2,20.7,88.0,0.0,0.5,1.0,230.0,0.0,C 
2019-03-18,18.2,25.6,21.0,84.0,7.5,0.0,0.0,0.0,0.0,C 
2019-03-19,19.0,22.4,20.6,94.0,9.6,2.5,2.0,320.0,0.0,C 
2019-03-20,19.0,25.4,21.1,91.0,7.1,0.7,2.0,290.0,0.0,C 
2019-03-21,18.6,27.0,21.6,85.0,3.9,3.9,2.0,280.0,0.0,C 
2019-03-22,19.2,26.0,22.1,86.0,1.6,5.1,2.0,300.0,0.0,C 
2019-03-23,20.0,26.2,22.1,86.0,3.1,4.8,3.0,270.0,1.0,C 
2019-03-24,20.0,26.0,22.4,82.0,1.4,3.6,2.0,290.0,0.0,C 
2019-03-25,19.8,26.4,21.7,88.0,0.2,3.4,6.0,260.0,1.0,C 
2019-03-26,19.0,26.0,21.7,85.0,5.7,4.1,3.0,330.0,1.0,C 
2019-03-27,19.4,26.0,21.3,91.0,25.4,2.5,2.0,320.0,1.0,C 
2019-03-28,19.4,24.0,21.3,93.0,15.5,2.9,1.0,270.0,0.0,C 
2019-03-29,18.4,28.7,22.1,82.0,3.7,1.2,3.0,230.0,1.0,C 
2019-03-30,18.3,27.0,22.2,84.0,6.1,7.6,2.0,360.0,1.0,C 
2019-03-31,19.2,25.6,21.8,87.0,8.5,4.4,3.0,310.0,0.0,C 
2019-04-01,20.0,25.1,21.6,88.0,1.6,2.9,2.0,290.0,0.0,C 
2019-04-02,18.4,27.5,21.8,86.0,5.0,1.7,4.0,270.0,1.0,C 
2019-04-03,18.4,26.2,21.1,88.0,3.0,3.4,3.0,330.0,0.0,C 
2019-04-04,18.6,26.8,21.7,89.0,1.0,5.0,3.0,320.0,1.0,C 
2019-04-05,19.6,25.7,21.7,89.0,15.2,6.5,2.0,270.0,0.0,C 
2019-04-06,19.2,28.0,22.3,84.0,1.7,3.3,4.0,310.0,1.0,C 
2019-04-07,19.2,29.4,22.4,82.0,0.0,5.7,3.0,300.0,1.0,C 
2019-04-08,19.8,26.4,22.6,88.0,5.5,7.7,3.0,350.0,0.0,C 
2019-04-09,20.2,27.2,23.1,84.0,0.3,5.2,3.0,270.0,0.0,C 
2019-04-10,19.6,27.0,22.5,83.0,0.5,6.3,3.0,330.0,1.0,C 
2019-04-11,20.0,27.4,22.7,83.0,0.0,5.3,3.0,250.0,1.0,C 
2019-04-12,19.6,26.0,22.0,85.0,0.9,5.1,4.0,330.0,1.0,C 
2019-04-13,19.8,27.9,22.9,86.0,2.6,4.8,3.0,300.0,0.0,C 
2019-04-14,19.2,27.0,22.2,86.0,35.0,5.4,3.0,320.0,1.0,C 
2019-04-15,19.6,25.6,21.7,92.0,29.0,4.2,2.0,270.0,0.0,C 
2019-04-16,19.0,25.4,20.2,92.0,27.0,2.8,2.0,310.0,0.0,C 
2019-04-17,19.0,26.4,21.9,91.0,25.5,2.7,0.0,0.0,0.0,C 
2019-04-18,19.6,26.9,22.2,90.0,6.0,3.6,3.0,270.0,1.0,C 
2019-04-19,20.6,27.4,23.0,85.0,4.1,3.9,3.0,260.0,1.0,C 
2019-04-20,17.8,24.2,21.8,92.0,26.9,4.2,2.0,280.0,0.0,C 
2019-04-21,19.2,28.4,22.7,80.0,1.1,0.2,3.0,30.0,1.0,C 
2019-04-22,19.8,27.8,23.1,77.0,0.0,5.6,3.0,320.0,0.0,C 
2019-04-23,19.8,27.8,22.5,86.0,0.3,5.8,2.0,80.0,1.0,C 
2019-04-24,19.9,23.6,20.9,92.0,120.5,6.3,2.0,320.0,0.0,C 
2019-04-25,19.2,26.7,22.6,86.0,55.9,0.2,3.0,330.0,0.0,C 
2019-04-26,19.4,26.7,21.7,91.0,68.5,5.2,3.0,290.0,0.0,C 
2019-04-27,19.8,24.2,21.0,95.0,11.0,3.7,2.0,290.0,0.0,C 
2019-04-28,18.8,23.8,21.5,90.0,14.5,0.8,2.0,320.0,0.0,C 
2019-04-29,19.6,25.3,21.7,92.0,3.1,1.0,3.0,310.0,0.0,C 
2019-04-30,19.6,25.0,21.8,94.0,0.3,2.2,2.0,10.0,0.0,C 
2019-05-01,20.4,25.4,22.1,91.0,3.1,0.9,2.0,310.0,0.0,C 
2019-05-02,19.5,26.6,22.4,86.0,1.5,1.6,3.0,300.0,1.0,C 
2019-05-03,19.8,28.5,23.7,79.0,1.1,5.0,4.0,200.0,1.0,C 
2019-05-04,20.0,27.8,22.9,83.0,0.55,7.1,3.0,340.0,1.0,C 
2019-05-05,19.0,27.6,22.0,87.0,0.0,6.2,2.0,330.0,0.0,C 
2019-05-06,19.0,26.0,21.8,88.0,39.6,4.7,2.0,310.0,0.0,C 
2019-05-07,19.0,26.6,22.2,87.0,0.0,5.7,4.0,50.0,0.0,C 
2019-05-08,19.0,25.4,21.1,92.0,26.2,4.9,3.0,120.0,0.0,C 
2019-05-09,19.0,25.0,21.1,93.0,12.4,2.8,2.0,280.0,0.0,C 
2019-05-10,20.0,24.8,21.8,91.0,10.4,2.7,3.0,290.0,0.0,C 
2019-05-11,20.0,25.6,21.8,92.0,0.0,1.7,2.0,60.0,0.0,C 
2019-05-12,20.0,25.4,21.4,94.0,0.9,3.7,2.0,290.0,0.0,C 
2019-05-13,20.0,26.8,22.6,86.0,16.4,1.4,2.0,310.0,0.0,C 
2019-05-14,19.0,27.2,22.6,81.0,8.2,5.6,2.0,360.0,0.0,C 
2019-05-15,20.0,26.6,22.1,87.0,0.0,6.2,2.0,340.0,0.0,C 
2019-05-16,20.0,25.5,22.0,89.0,53.4,3.9,2.0,320.0,1.0,C 
2019-05-17,18.0,26.8,21.4,75.0,26.7,3.7,3.0,240.0,0.0,C 
2019-05-18,18.0,25.6,21.5,80.0,0.0,8.1,2.0,290.0,0.0,C 
2019-05-19,19.0,26.8,22.2,78.0,0.0,5.5,3.0,300.0,0.0,C 
2019-05-20,19.0,26.8,22.4,84.0,0.1,7.7,2.0,290.0,0.0,C 
2019-05-21,19.0,27.4,22.8,83.0,0.0,6.0,4.0,310.0,1.0,C 
2019-05-22,19.0,25.4,21.8,82.0,0.0,7.4,2.0,310.0,0.0,C 
2019-05-23,19.0,28.6,22.5,75.0,0.5,3.3,3.0,220.0,1.0,C 
2019-05-24,19.0,28.2,22.9,74.0,0.0,8.5,3.0,360.0,1.0,C 
2019-05-25,19.0,26.8,22.2,80.0,0.0,9.2,3.0,300.0,1.0,C 
2019-05-26,18.0,25.6,21.5,80.0,0.0,6.3,3.0,310.0,0.0,C 
2019-05-27,19.0,26.6,22.1,85.0,0.65,4.4,2.0,340.0,0.0,C 
2019-05-28,19.0,28.2,23.0,84.0,1.3,4.2,2.0,360.0,1.0,C 
2019-05-29,20.0,26.4,22.8,84.0,0.0,7.7,3.0,360.0,0.0,C 
2019-05-30,20.0,25.6,21.9,84.0,0.25,4.1,3.0,290.0,0.0,C 
2019-05-31,19.0,27.3,22.5,80.0,0.5,3.0,3.0,240.0,0.0,C 
2019-06-01,19.0,26.2,21.4,86.0,0.0,6.6,2.0,300.0,0.0,C 
2019-06-02,19.0,25.8,21.2,89.0,4.65,3.1,2.0,310.0,0.0,C 
2019-06-03,19.0,24.6,21.0,87.0,9.3,4.1,1.0,270.0,0.0,C 
2019-06-04,18.0,26.5,21.7,82.0,5.3,1.0,2.0,50.0,0.0,C 
2019-06-05,18.0,27.6,22.5,83.0,0.0,4.8,3.0,310.0,1.0,C 
2019-06-06,19.0,26.6,22.4,79.0,0.0,8.5,3.0,290.0,1.0,C 
2019-06-07,20.0,25.8,22.0,86.0,19.4,5.4,2.0,330.0,0.0,C 
2019-06-08,19.0,25.8,21.6,84.0,38.8,3.7,0.0,0.0,0.0,C 
2019-06-09,18.0,26.4,21.6,82.0,1.5,0.0,2.0,330.0,0.0,C 
2019-06-10,18.0,26.4,21.7,81.0,0.5,5.4,2.0,270.0,0.0,C 
2019-06-11,18.0,28.0,22.7,83.0,0.0,4.5,3.0,280.0,1.0,C 
2019-06-12,19.0,28.6,22.9,78.0,0.0,5.5,2.0,50.0,1.0,C 
2019-06-13,19.0,27.4,22.8,82.0,0.0,6.0,2.0,310.0,0.0,C 
2019-06-14,20.0,27.0,22.4,86.0,0.0,5.6,2.0,320.0,0.0,C 
2019-06-15,20.0,25.6,22.2,90.0,4.8,3.4,3.0,310.0,0.0,C 
2019-06-16,20.0,25.4,21.8,88.0,0.0,4.2,2.0,10.0,0.0,C 
2019-06-17,18.0,25.2,21.1,87.0,1.7,3.2,3.0,310.0,1.0,C 
2019-06-18,17.0,27.5,21.4,76.0,0.0,3.3,2.0,30.0,0.0,C 
2019-06-19,17.0,27.0,21.5,69.0,0.0,6.8,2.0,200.0,0.0,C 
2019-06-20,18.0,27.3,21.8,71.0,0.0,7.2,3.0,60.0,1.0,C 
2019-06-21,18.0,26.0,20.9,74.0,0.0,6.3,3.0,260.0,1.0,C 
2019-06-22,18.0,26.4,21.2,72.0,0.0,6.0,3.0,330.0,1.0,C 
2019-06-23,17.0,25.2,21.1,74.0,0.0,5.3,2.0,330.0,0.0,C 
2019-06-24,17.0,25.3,20.5,79.0,0.0,3.5,3.0,270.0,0.0,C 
2019-06-25,17.0,27.2,21.3,73.0,0.0,3.6,2.0,320.0,0.0,C 
2019-06-26,17.0,27.6,22.1,72.0,0.0,7.0,3.0,110.0,1.0,C 
2019-06-27,18.0,27.0,21.8,74.0,0.0,5.6,4.0,300.0,0.0,C 
2019-06-28,18.0,26.3,22.2,78.0,0.0,7.1,2.0,300.0,0.0,C 
2019-06-29,18.0,27.0,21.9,80.0,0.0,5.2,3.0,240.0,1.0,C 
2019-06-30,18.0,26.4,21.5,78.0,0.0,6.8,3.0,320.0,1.0,C 
2019-07-01,17.0,27.0,21.3,72.0,0.0,5.0,3.0,290.0,1.0,C 
2019-07-02,18.0,26.6,21.4,75.0,0.0,7.6,3.0,270.0,1.0,C 
2019-07-03,18.0,26.6,22.2,78.0,0.0,6.0,3.0,330.0,1.0,C 
2019-07-04,18.0,25.8,21.1,80.0,0.0,5.2,3.0,330.0,1.0,C 
2019-07-05,19.0,24.2,21.1,86.0,0.3,3.9,2.0,310.0,0.0,C 
2019-07-06,18.0,28.0,22.1,84.0,22.3,1.7,3.0,100.0,1.0,C 
2019-07-07,19.0,26.6,22.4,82.0,0.0,7.2,3.0,320.0,0.0,C 
2019-07-08,18.0,26.4,21.2,89.0,2.0,4.5,3.0,330.0,0.0,C 
2019-07-09,18.0,25.0,20.8,88.0,9.3,5.1,4.0,310.0,0.0,C 
2019-07-10,18.0,24.2,20.5,87.0,1.5,3.4,2.0,310.0,0.0,C 
2019-07-11,17.0,25.8,20.3,80.0,0.0,2.6,2.0,270.0,0.0,C 
2019-07-12,17.0,26.4,20.6,81.0,0.0,8.0,3.0,320.0,1.0,C 
2019-07-13,17.0,26.2,21.2,74.0,0.0,6.4,3.0,330.0,1.0,C 
2019-07-14,17.0,25.4,20.4,78.0,0.0,7.0,4.0,20.0,1.0,C 
2019-07-15,16.0,24.6,19.5,76.0,0.0,3.6,2.0,310.0,0.0,C 
2019-07-16,16.0,26.1,20.8,72.0,0.0,3.5,3.0,280.0,0.0,C 
2019-07-17,16.0,26.0,19.9,76.0,0.0,9.5,4.0,320.0,1.0,C 
2019-07-18,16.0,27.2,20.9,74.0,0.0,8.5,3.0,130.0,1.0,N 
2019-07-19,17.0,26.4,22.8,74.0,0.0,8.1,3.0,140.0,1.0,C 
2019-07-20,20.0,27.4,22.7,77.5,0.0,4.2,2.0,340.0,0.0,C 
2019-07-21,19.0,28.2,22.6,81.0,0.0,1.9,4.0,320.0,1.0,C 
2019-07-22,18.0,27.3,21.8,85.0,0.0,8.2,2.0,320.0,1.0,C 
2019-07-23,18.0,27.8,21.5,73.0,0.0,6.2,3.0,100.0,1.0,C 
2019-07-24,17.0,27.8,21.6,73.0,0.0,8.9,2.0,240.0,1.0,C 
2019-07-25,17.0,27.3,21.2,74.0,0.0,9.0,3.0,320.0,1.0,C 
2019-07-26,16.0,28.3,21.0,77.0,0.0,8.0,3.0,320.0,1.0,C 
2019-07-27,17.0,26.2,20.8,80.0,0.0,9.0,4.0,320.0,1.0,C 
2019-07-28,18.0,26.8,21.6,80.0,0.0,6.4,2.0,320.0,0.0,C 
2019-07-29,18.0,25.4,20.9,82.0,0.0,6.5,4.0,310.0,1.0,C 
2019-07-30,17.0,26.0,20.6,80.0,0.0,5.9,3.0,320.0,1.0,C 
2019-07-31,17.0,26.8,20.9,78.0,0.0,7.1,4.0,330.0,1.0,C 
2019-08-01,17.0,26.8,21.1,77.0,0.0,8.4,3.0,320.0,1.0,C 
2019-08-02,17.0,26.2,21.2,78.0,0.0,6.3,3.0,320.0,1.0,C 
2019-08-03,17.0,25.6,20.7,81.0,0.0,6.0,2.0,270.0,1.0,C 
2019-08-04,17.0,27.4,20.8,75.0,0.0,3.0,2.0,270.0,0.0,C 
2019-08-05,16.0,26.2,20.1,74.0,0.0,7.0,2.0,360.0,0.0,C 
2019-08-06,16.0,24.5,19.4,73.0,0.0,9.3,2.0,270.0,0.0,C 
2019-08-07,16.0,25.4,20.0,72.0,0.0,5.7,3.0,280.0,1.0,C 
2019-08-08,16.0,26.8,20.5,76.0,0.0,6.7,3.0,340.0,1.0,C 
2019-08-09,17.0,25.8,20.8,80.0,0.0,7.4,4.0,310.0,1.0,C 
2019-08-10,17.0,26.0,20.8,73.0,0.0,5.9,3.0,320.0,1.0,C 
2019-08-11,17.0,26.0,21.3,77.0,0.0,7.8,4.0,290.0,1.0,C 
2019-08-12,17.0,26.2,20.9,78.0,0.0,6.8,3.0,330.0,1.0,C 
2019-08-13,17.0,26.3,21.5,78.0,0.0,5.0,2.0,300.0,1.0,C 
2019-08-14,18.0,26.0,21.0,83.0,0.0,4.9,4.0,310.0,1.0,C 
2019-08-15,18.0,25.1,20.7,85.0,0.0,3.5,2.0,260.0,0.0,C 
2019-08-16,18.0,26.4,20.9,81.0,0.0,3.6,3.0,270.0,1.0,C 
2019-08-17,18.0,25.2,21.4,82.0,0.7,4.6,2.0,250.0,0.0,C 
2019-08-18,17.0,26.6,21.2,74.0,0.0,3.5,2.0,20.0,0.0,C 
2019-08-19,17.0,26.6,21.2,72.0,0.0,5.7,2.0,300.0,0.0,C 
2019-08-20,17.0,25.8,20.9,76.0,0.0,6.4,4.0,300.0,1.0,C 
2019-08-21,18.0,29.0,23.1,70.0,0.0,4.3,4.0,60.0,1.0,E 
2019-08-22,18.0,26.2,21.0,82.0,0.0,8.1,2.0,300.0,0.0,C 
2019-08-23,18.0,27.0,21.5,77.0,0.6,5.1,3.0,340.0,1.0,C 
2019-08-24,17.0,25.6,20.6,79.0,0.0,6.1,3.0,330.0,1.0,C 
2019-08-25,17.0,26.3,20.7,77.0,0.0,4.5,3.0,280.0,1.0,C 
2019-08-26,17.0,26.0,21.3,81.0,0.0,7.4,3.0,310.0,1.0,C 
2019-08-27,18.0,25.0,21.2,85.0,0.0,2.6,2.0,360.0,0.0,C 
2019-08-28,19.0,25.8,20.7,90.0,11.5,2.2,2.0,340.0,0.0,C 
2019-08-29,17.0,26.0,21.4,81.0,6.0,2.7,2.0,310.0,1.0,C 
2019-08-30,17.0,27.4,21.8,72.0,0.0,4.2,3.0,350.0,1.0,C 
2019-08-31,16.0,27.4,20.5,63.0,0.0,7.6,3.0,270.0,1.0,C 
2019-09-01,16.0,27.0,21.1,81.0,0.0,5.8,3.0,310.0,1.0,C 
2019-09-02,17.0,26.8,21.7,84.0,0.0,4.0,3.0,280.0,1.0,C 
2019-09-03,18.0,27.2,21.6,81.0,0.0,3.0,2.0,280.0,1.0,C 
2019-09-04,18.0,26.6,21.9,73.0,0.0,3.2,3.0,320.0,0.0,C 
2019-09-05,18.0,24.1,20.7,90.0,0.6,1.6,3.0,270.0,0.0,C 
2019-09-06,16.0,25.2,20.3,78.0,0.1,0.5,4.0,10.0,1.0,C 
2019-09-07,16.0,25.8,20.6,75.0,1.0,1.8,4.0,10.0,1.0,C 
2019-09-08,17.0,26.7,21.0,78.0,0.0,2.5,3.0,320.0,1.0,C 
2019-09-09,17.0,26.5,21.5,81.0,0.0,2.5,3.0,360.0,1.0,C 
2019-09-10,18.0,29.2,22.3,70.0,0.0,1.9,4.0,300.0,1.0,C 
2019-09-11,18.0,30.0,23.4,58.0,0.0,3.4,4.0,90.0,1.0,C 
2019-09-12,18.0,28.0,21.9,64.0,0.0,6.7,4.0,360.0,1.0,C 
2019-09-13,18.0,27.6,20.9,78.0,0.0,7.4,3.0,310.0,1.0,C 
2019-09-14,16.0,25.6,20.0,70.0,0.0,8.7,2.0,320.0,1.0,C 
2019-09-15,16.0,26.2,20.5,74.0,0.0,6.3,4.0,330.0,1.0,C 
2019-09-16,17.0,27.6,22.1,74.0,0.0,5.6,3.0,300.0,1.0,C 
2019-09-17,18.0,28.0,22.0,78.0,0.0,7.0,3.0,310.0,1.0,C 
2019-09-18,18.0,27.0,21.3,74.0,0.0,8.0,4.0,100.0,1.0,C 
2019-09-19,17.0,26.4,21.6,81.0,0.7,3.6,3.0,290.0,1.0,C 
2019-09-20,18.0,27.0,21.3,80.0,0.0,5.0,2.0,350.0,1.0,C 
2019-09-21,17.0,27.8,21.5,72.0,0.0,5.6,3.0,320.0,1.0,C 
2019-09-22,17.0,28.4,21.6,72.0,0.0,7.6,3.0,360.0,2.0,E 
2019-09-23,17.0,29.4,24.0,64.0,0.0,9.5,4.0,340.0,1.0,C 
2019-09-24,19.0,29.7,23.8,70.0,0.0,8.7,3.0,70.0,1.0,C 
2019-09-25,20.0,27.0,22.5,79.0,0.0,8.0,3.0,310.0,0.0,C 
2019-09-26,18.0,28.8,22.0,79.0,0.0,4.7,3.0,290.0,1.0,C 
2019-09-27,18.0,28.0,22.1,80.0,3.4,5.7,2.0,310.0,1.0,C 
2019-09-28,18.0,27.8,22.3,80.0,0.0,6.7,3.0,310.0,1.0,NW
2019-09-29,18.0,27.6,21.2,84.0,0.0,6.4,2.0,320.0,1.0,C 
2019-09-30,18.0,27.2,21.4,81.0,0.0,3.5,2.0,310.0,1.0,S 
2019-10-01,18.0,28.2,22.3,70.0,0.0,4.8,4.0,320.0,1.0,C 
2019-10-02,18.0,27.2,22.3,76.0,0.0,7.5,3.0,220.0,1.0,C 
2019-10-03,18.0,27.8,22.1,82.0,0.0,5.2,3.0,60.0,0.0,C 
2019-10-04,18.0,30.4,23.0,70.0,0.0,7.1,4.0,340.0,1.0,C 
2019-10-05,18.0,29.9,23.9,49.0,0.0,8.4,3.0,60.0,1.0,C 
2019-10-06,17.0,28.3,21.7,75.0,0.0,8.8,3.0,350.0,1.0,C 
2019-10-07,17.0,28.4,22.2,68.0,0.0,6.5,4.0,310.0,1.0,C 
2019-10-08,18.0,26.8,21.4,78.0,0.0,7.3,3.0,340.0,1.0,C 
2019-10-09,17.0,26.0,21.0,83.0,109.0,5.1,3.0,280.0,1.0,C 
2019-10-10,18.0,25.2,20.8,89.0,76.7,4.9,2.0,320.0,0.0,C 
2019-10-11,18.0,27.4,21.9,86.0,44.4,1.9,3.0,320.0,0.0,C 
2019-10-12,18.0,27.4,21.1,86.0,0.0,5.5,2.0,310.0,1.0,SE
2019-10-13,18.0,27.0,21.7,76.0,19.1,6.5,3.0,350.0,1.0,C 
2019-10-14,18.0,28.0,22.4,80.0,0.4,5.6,2.0,280.0,0.0,C 
2019-10-15,19.0,25.8,21.4,86.0,0.0,8.2,3.0,320.0,1.0,C 
2019-10-16,18.0,27.0,21.7,85.0,0.5,5.2,3.0,360.0,1.0,N 
2019-10-17,18.0,27.0,21.9,84.0,0.0,5.7,2.0,310.0,0.0,C 
2019-10-18,18.0,26.5,21.8,88.0,1.1,5.7,3.0,260.0,1.0,C 
2019-10-19,18.0,27.4,22.1,84.0,0.0,6.0,3.0,280.0,1.0,C 
2019-10-20,18.0,28.6,22.1,80.0,0.0,8.1,4.0,90.0,2.0,C 
2019-10-21,19.0,30.0,25.6,52.0,0.0,9.3,4.0,70.0,1.0,C 
2019-10-22,19.0,31.2,24.0,62.0,0.0,10.0,3.0,100.0,1.0,C 
2019-10-23,19.0,29.0,24.0,68.0,0.0,9.5,3.0,290.0,1.0,C 
2019-10-24,19.0,28.8,23.1,72.0,0.0,8.6,4.0,300.0,1.0,C 
2019-10-25,19.0,27.8,22.5,81.0,0.0,8.7,3.0,350.0,1.0,C 
2019-10-26,18.0,27.3,21.4,77.0,0.0,7.1,2.0,330.0,0.0,C 
2019-10-27,18.0,26.2,21.6,88.0,5.6,6.0,2.0,330.0,0.0,C 
2019-10-28,19.0,27.8,22.0,80.0,0.0,3.9,3.0,320.0,1.0,C 
2019-10-29,18.0,26.0,21.4,81.0,0.0,7.5,3.0,310.0,0.0,C 
2019-10-30,18.0,27.0,21.8,77.0,0.1,3.2,2.0,250.0,0.0,C 
2019-10-31,18.0,27.0,22.3,79.0,0.0,6.2,2.0,300.0,0.0,C 
2019-11-01,18.0,25.3,21.2,85.0,0.0,5.6,2.0,350.0,0.0,C 
2019-11-02,17.0,26.2,20.6,86.0,0.0,3.3,3.0,290.0,1.0,C 
2019-11-03,18.0,25.8,21.3,88.0,0.1,5.6,3.0,300.0,0.0,C 
2019-11-04,18.0,25.6,21.1,86.0,7.3,3.7,2.0,320.0,0.0,C 
2019-11-05,18.0,27.5,21.4,80.0,4.866666666666667,2.3,4.0,280.0,1.0,C 
2019-11-06,18.0,27.2,22.0,77.0,2.4333333333333336,5.2,3.0,360.0,1.0,C 
2019-11-07,17.0,28.7,23.3,65.0,0.0,6.2,3.0,300.0,0.0,C 
2019-11-08,20.0,28.6,23.7,71.0,0.0,8.5,3.0,310.0,1.0,C 
2019-11-09,20.0,28.6,23.6,70.0,0.0,8.8,2.0,300.0,1.0,C 
2019-11-10,18.0,28.2,23.7,72.0,0.0,8.3,2.0,320.0,1.0,C 
2019-11-11,19.0,28.0,21.8,82.0,0.0,6.8,2.0,320.0,1.0,C 
2019-11-12,19.0,27.4,22.4,86.0,3.8,5.4,3.0,300.0,0.0,C 
2019-11-13,19.0,26.8,21.9,86.0,6.6,3.7,2.0,320.0,0.0,C 
2019-11-14,20.0,27.1,22.4,84.0,9.4,3.4,4.0,90.0,1.0,C 
2019-11-15,20.0,28.2,21.8,83.0,0.0,1.5,2.0,330.0,0.0,C 
2019-11-16,17.0,28.2,22.5,70.0,28.0,5.0,3.0,30.0,1.0,C 
2019-11-17,17.0,29.4,22.8,77.0,0.0,8.0,4.0,180.0,1.0,C 
2019-11-18,19.0,30.4,23.5,72.0,0.0,9.4,3.0,270.0,1.0,C 
2019-11-19,19.0,28.8,23.0,81.0,0.0,8.9,3.0,310.0,1.0,C 
2019-11-20,18.0,25.8,20.8,87.0,10.0,7.0,2.0,300.0,0.0,C 
2019-11-21,19.0,25.8,22.0,90.0,46.8,2.3,3.0,260.0,0.0,C 
2019-11-22,19.0,25.2,21.2,92.0,0.6,3.5,2.0,310.0,0.0,C 
2019-11-23,18.0,26.2,21.4,89.0,14.2,0.6,3.0,330.0,0.0,C 
2019-11-24,18.0,27.0,21.9,79.0,9.9,2.5,3.0,270.0,0.0,C 
2019-11-25,19.0,26.3,21.9,85.0,0.1,4.6,4.0,340.0,0.0,C 
2019-11-26,19.0,27.4,22.2,87.0,0.0,2.2,2.0,300.0,0.0,C 
2019-11-27,20.0,26.6,22.3,88.0,0.55,1.6,3.0,350.0,0.0,C 
2019-11-28,19.0,26.8,22.2,86.0,1.1,1.9,3.0,300.0,0.0,C 
2019-11-29,20.0,26.5,22.5,89.0,0.0,1.6,2.0,300.0,1.0,C 
2019-11-30,20.0,25.6,22.2,92.0,12.5,1.2,2.0,360.0,0.0,C 
2019-12-01,20.0,25.8,21.9,93.0,9.3,0.6,2.0,310.0,0.0,C 
2019-12-02,19.0,26.7,22.2,88.0,36.5,0.5,3.0,330.0,0.0,C 
2019-12-03,20.0,26.1,22.2,85.0,0.0,3.7,3.0,290.0,0.0,C 
2019-12-04,19.0,26.8,22.5,84.0,0.5,0.3,3.0,320.0,1.0,C 
2019-12-05,20.0,25.0,22.1,92.0,2.4,1.6,3.0,280.0,1.0,C 
2019-12-06,20.0,25.3,22.0,92.0,1.7,0.5,4.0,360.0,0.0,C 
2019-12-07,19.0,23.1,20.8,95.0,4.5,0.6,3.0,320.0,1.0,C 
2019-12-08,19.0,26.2,21.7,88.0,3.5,0.0,4.0,200.0,1.0,C 
2019-12-09,19.0,27.0,22.4,88.0,2.5,2.2,3.0,300.0,1.0,C 
2019-12-10,20.0,25.0,21.7,92.0,3.0,4.0,3.0,290.0,0.0,C 
2019-12-11,19.0,26.5,21.5,88.0,0.0,0.4,3.0,300.0,0.0,C 
2019-12-12,19.0,25.6,20.6,93.0,16.0,0.1,2.0,10.0,0.0,C 
2019-12-13,19.0,25.6,21.1,90.0,0.0,0.0,3.0,340.0,0.0,C 
2019-12-14,19.0,24.8,21.2,90.0,14.0,0.9,2.0,300.0,0.0,C 
2019-12-15,19.0,24.4,21.2,91.0,39.5,0.2,2.0,230.0,0.0,C 
2019-12-16,20.0,25.6,21.5,90.0,4.8,0.0,2.0,270.0,0.0,C 
2019-12-17,19.0,23.6,20.2,96.0,24.4,1.1,4.0,140.0,0.0,C 
2019-12-18,19.0,24.4,21.4,88.0,20.7,0.0,2.0,300.0,0.0,C 
2019-12-19,19.0,25.3,21.4,93.0,19.6,0.6,4.0,320.0,1.0,C 
2019-12-20,19.0,27.8,22.3,87.0,2.5,1.3,3.0,340.0,0.0,C 
2019-12-21,20.0,26.1,22.0,92.0,10.5,3.3,2.0,320.0,0.0,C 
2019-12-22,19.0,25.6,21.1,90.0,0.1,1.0,3.0,330.0,0.0,C 
2019-12-23,19.0,26.8,21.7,87.0,10.2,0.0,3.0,320.0,0.0,C 
2019-12-24,19.0,25.6,21.8,87.0,0.0,1.5,2.0,320.0,0.0,C 
2019-12-25,19.0,23.6,21.1,94.0,5.4,0.5,2.0,340.0,0.0,C 
2019-12-26,19.0,24.1,21.3,91.0,17.0,0.0,2.0,360.0,0.0,C 
