Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2019-02-07,22.4,32.0,26.0,84.0,5.2,5.2,4.0,200.0,0.0,C 
2019-02-08,22.2,32.3,25.6,85.0,0.3,3.8,4.0,350.0,1.0,C 
2019-02-09,22.5,31.6,25.5,86.0,6.4,7.2,3.0,360.0,1.0,C 
2019-02-10,22.4,32.4,25.6,86.0,5.3,9.2,4.0,270.0,1.0,C 
2019-02-11,23.0,31.2,25.2,90.0,4.1,7.0,3.0,30.0,0.0,C 
2019-02-12,22.3,31.8,25.7,84.0,3.2,3.3,4.0,50.0,1.0,C 
2019-02-13,22.35,30.4,26.6,86.0,4.033333333333333,6.4,4.0,340.0,1.0,C 
2019-02-14,22.4,31.6,26.4,82.0,4.866666666666667,2.9,3.0,330.0,1.0,C 
2019-02-15,23.0,31.2,26.7,85.0,5.7,10.1,3.0,10.0,1.0,C 
2019-02-16,23.1,32.0,25.8,90.0,55.5,3.1,4.0,100.0,1.0,C 
2019-02-17,23.2,31.4,26.1,84.0,5.0,5.1,3.0,320.0,1.0,C 
2019-02-18,23.6,31.6,26.4,82.0,5.95,5.3,3.0,350.0,1.0,C 
2019-02-19,23.0,33.1,25.9,86.0,6.9,4.1,3.0,40.0,1.0,C 
2019-02-20,23.2,31.2,25.5,90.0,9.5,6.3,3.0,200.0,0.0,C 
2019-02-21,23.4,32.0,25.8,88.0,0.1,2.0,5.0,20.0,1.0,C 
2019-02-22,23.133333333333333,31.2,26.0,89.0,2.4,6.2,4.0,350.0,2.0,N 
2019-02-23,22.866666666666667,31.35,26.0,88.0,20.8,7.1,4.0,350.0,1.5,
2019-02-24,22.6,31.5,26.0,87.0,39.2,8.0,4.0,350.0,1.0,C 
2019-02-25,23.4,33.0,25.8,89.0,15.4,5.3,6.0,180.0,1.0,C 
2019-02-26,23.849999999999998,32.4,27.4,82.0,68.3,8.8,5.0,30.0,2.0,C 
2019-02-27,24.3,33.0,27.9,78.0,35.9,9.1,6.0,40.0,1.0,C 
2019-02-28,24.0,32.4,26.549999999999997,86.0,3.5,7.0,10.0,130.0,1.0,C 
2019-03-01,22.8,30.0,25.2,94.0,41.3,5.8,3.0,330.0,1.0,C 
2019-03-02,23.0,31.1,26.5,87.0,17.0,2.5,3.0,270.0,1.0,C 
2019-03-03,23.4,30.4,25.6,88.0,10.95,1.1,3.0,250.0,1.0,C 
2019-03-04,22.2,31.9,26.5,82.0,4.9,3.1,3.0,30.0,1.0,C 
2019-03-05,22.8,30.6,26.1,88.0,38.5,3.2,2.0,320.0,1.0,C 
2019-03-06,22.7,28.5,23.1,95.0,21.7,3.0,3.0,200.0,0.0,C 
2019-03-07,22.4,30.0,25.7,85.0,17.8,0.0,2.0,310.0,0.0,C 
2019-03-08,22.6,32.8,26.0,84.0,12.350000000000001,1.3,4.0,340.0,2.0,C 
2019-03-09,23.0,33.2,26.0,83.0,6.9,5.7,4.0,240.0,1.0,C 
2019-03-10,22.4,30.9,26.0,85.0,2.9,2.9,3.0,350.0,1.0,C 
2019-03-11,22.8,29.4,24.9,89.0,0.5,1.0,5.0,280.0,1.0,C 
2019-03-12,23.0,29.0,25.2,89.0,7.4,2.2,3.0,340.0,1.0,C 
2019-03-13,22.4,31.8,26.5,82.0,10.2,0.6,2.0,340.0,1.0,C 
2019-03-14,22.4,32.2,26.6,82.0,1.4,3.8,3.0,320.0,1.0,C 
2019-03-15,22.2,32.6,26.1,82.0,1.45,4.8,4.0,40.0,1.0,C 
2019-03-16,22.6,31.1,26.1,83.0,1.5,7.3,3.0,250.0,0.0,C 
2019-03-17,22.9,31.6,26.2,80.0,1.3666666666666667,1.6,5.0,140.0,1.0,C 
2019-03-18,23.1,32.1,26.4,84.0,1.2333333333333334,3.4,4.0,180.0,1.0,C 
2019-03-19,23.3,28.8,25.7,88.0,1.1,4.1,3.0,260.0,1.0,W 
2019-03-20,23.0,32.6,26.3,84.0,1.7,1.4,4.0,240.0,1.0,C 
2019-03-21,22.4,31.8,26.0,84.0,1.0,7.0,3.0,310.0,1.0,C 
2019-03-22,23.0,31.9,26.5,85.0,0.3,5.8,4.0,270.0,1.0,C 
2019-03-23,23.066666666666666,32.4,26.2,84.0,0.1,6.5,5.0,280.0,1.0,C 
2019-03-24,23.133333333333333,32.199999999999996,27.1,79.0,4.199999999999999,5.1,5.0,280.0,1.0,C 
2019-03-25,23.2,32.0,26.1,84.0,8.299999999999999,4.1,4.0,260.0,1.0,C 
2019-03-26,22.4,33.6,26.0,84.0,12.399999999999999,4.5,4.0,220.0,2.0,C 
2019-03-27,22.9,33.5,26.8,88.0,16.5,7.2,6.0,180.0,1.0,C 
2019-03-28,24.1,31.9,25.5,92.0,5.2,5.3,4.0,230.0,1.0,C 
2019-03-29,22.3,34.2,25.5,85.0,4.5,4.5,6.0,200.0,1.0,C 
2019-03-30,22.5,33.4,26.5,83.0,29.4,7.4,4.0,180.0,1.0,C 
2019-03-31,23.2,32.8,26.3,84.0,22.4,6.3,8.0,40.0,2.0,C 
2019-04-01,23.0,32.7,26.2,84.0,15.399999999999999,6.0,5.0,200.0,0.0,C 
2019-04-02,22.8,32.6,26.2,84.0,8.399999999999999,6.1,3.0,2.0,0.0,C 
2019-04-03,22.0,32.5,25.3,86.0,1.4,4.4,9.0,220.0,1.0,C 
2019-04-04,22.3,33.4,26.4,86.0,111.0,6.7,4.0,230.0,1.0,C 
2019-04-05,23.1,31.2,26.4,84.0,12.8,6.6,3.0,310.0,1.0,C 
2019-04-06,23.0,32.6,26.3,86.0,8.0,4.7,6.0,200.0,2.0,C 
2019-04-07,22.2,33.4,26.2,84.0,3.2,5.9,4.0,210.0,1.0,C 
2019-04-08,23.4,33.3,26.8,88.0,6.4,6.4,3.0,40.0,1.0,C 
2019-04-09,23.6,33.4,26.8,84.0,4.5,6.7,3.0,320.0,1.0,C 
2019-04-10,23.5,34.1,28.0,82.0,1.3,7.7,2.0,300.0,0.0,C 
2019-04-11,23.6,33.0,27.7,80.0,3.075,9.9,4.0,270.0,1.0,C 
2019-04-12,23.0,32.8,26.7,84.0,4.8500000000000005,7.1,3.0,340.0,1.0,C 
2019-04-13,24.0,33.6,27.4,81.0,6.625,7.1,10.0,150.0,2.0,C 
2019-04-14,23.1,33.9,27.2,78.0,8.4,8.1,4.0,20.0,1.0,C 
2019-04-15,23.4,32.4,26.2,90.0,46.3,9.1,3.0,350.0,1.0,C 
2019-04-16,22.4,32.2,24.7,90.0,36.8,5.0,5.0,150.0,1.0,C 
2019-04-17,22.6,32.8,26.8,85.0,2.8,6.8,3.0,20.0,1.0,C 
2019-04-18,22.6,33.0,27.0,86.0,7.8500000000000005,7.1,4.0,240.0,2.0,C 
2019-04-19,22.4,31.4,26.7,86.0,12.9,5.2,3.0,330.0,1.0,C 
2019-04-20,22.2,30.4,25.9,89.0,17.4,4.1,2.0,270.0,0.0,C 
2019-04-21,23.2,32.6,27.6,84.0,13.899999999999999,0.2,6.0,40.0,1.0,C 
2019-04-22,23.0,32.8,27.0,80.0,10.399999999999999,5.8,4.0,30.0,1.0,C 
2019-04-23,23.4,33.0,27.2,80.0,6.9,6.2,5.0,40.0,2.0,NE
2019-04-24,24.0,30.4,25.1,93.0,3.4,7.8,4.0,360.0,1.0,C 
2019-04-25,22.2,33.2,26.1,85.0,5.4,0.3,9.0,230.0,2.0,C 
2019-04-26,22.6,32.6,25.9,88.0,134.2,6.9,4.0,300.0,1.0,C 
2019-04-27,23.0,30.8,25.3,93.0,99.0,6.5,5.0,180.0,1.0,C 
2019-04-28,22.1,31.8,26.4,88.0,115.9,4.0,3.0,20.0,1.0,C 
2019-04-29,23.2,32.0,26.9,88.0,1.0,7.4,4.0,10.0,1.0,C 
2019-04-30,24.4,31.8,26.6,90.0,46.7,3.8,3.0,170.0,1.0,C 
2019-05-01,23.799999999999997,32.2,27.2,83.0,8.8,3.4,3.0,260.0,1.0,W 
2019-05-02,23.2,32.6,27.3,81.0,24.733333333333334,3.7,3.0,250.0,1.0,W 
2019-05-03,23.4,33.5,26.4,86.0,40.666666666666664,9.3,3.0,300.0,1.0,C 
2019-05-04,23.4,33.0,26.6,88.0,56.6,6.6,6.0,360.0,1.0,W 
2019-05-05,23.0,33.1,26.2,87.0,10.8,6.8,6.0,90.0,1.0,C 
2019-05-06,23.0,31.6,26.4,84.0,13.6,7.3,4.0,10.0,1.0,C 
2019-05-07,23.5,33.3,27.7,82.0,0.6,7.1,3.0,40.0,1.0,C 
2019-05-08,24.0,33.0,26.9,83.0,1.0,7.4,18.0,330.0,1.0,C 
2019-05-09,23.0,32.5,25.9,88.0,1.4,5.7,4.0,360.0,1.0,C 
2019-05-10,23.0,32.2,26.7,86.0,40.05,6.3,4.0,340.0,1.0,C 
2019-05-11,24.0,32.6,27.6,86.0,78.7,5.2,3.0,50.0,2.0,C 
2019-05-12,23.5,32.2,26.6,87.0,4.5,7.2,4.0,150.0,1.0,C 
2019-05-13,23.0,32.0,27.3,82.0,1.2,4.1,3.0,340.0,1.0,C 
2019-05-14,23.0,32.8,27.1,82.0,10.0,6.7,4.0,40.0,1.0,C 
2019-05-15,23.0,32.45,26.2,85.0,38.95,9.9,5.0,330.0,1.0,C 
2019-05-16,23.0,32.1,27.0,86.0,67.9,6.3,3.0,350.0,1.0,C 
2019-05-17,22.0,32.6,26.6,83.0,33.95,7.199999999999999,3.0,360.0,2.0,C 
2019-05-18,22.0,32.4,26.8,78.0,0.0,8.1,2.0,360.0,0.0,C 
2019-05-19,22.0,32.9,27.3,78.0,4.833333333333334,7.9,4.0,300.0,1.0,C 
2019-05-20,23.0,33.6,27.3,80.0,9.666666666666668,7.6,3.0,40.0,1.0,C 
2019-05-21,24.0,33.1,27.6,80.0,14.5,8.5,6.0,30.0,1.0,C 
2019-05-22,23.0,32.8,27.3,79.0,19.333333333333336,8.7,6.0,200.0,1.0,C 
2019-05-23,23.0,33.7,27.4,78.0,24.166666666666668,7.4,5.0,40.0,1.0,C 
2019-05-24,23.0,33.0,27.7,72.0,29.0,10.3,5.0,40.0,1.0,C 
2019-05-25,22.0,33.2,27.1,78.0,33.833333333333336,9.5,4.0,20.0,1.0,C 
2019-05-26,23.0,33.4,27.3,78.0,38.66666666666667,9.0,4.0,30.0,1.0,C 
2019-05-27,24.0,33.5,27.9,76.0,43.5,7.0,4.0,50.0,1.0,C 
2019-05-28,23.0,33.0,27.8,78.0,48.333333333333336,8.6,4.0,40.0,1.0,NE
2019-05-29,23.0,33.6,27.4,79.0,53.16666666666667,9.2,4.0,180.0,2.0,C 
2019-05-30,23.0,33.3,27.2,82.0,58.0,7.3,5.0,15.0,1.0,C 
2019-05-31,23.0,33.8,27.7,78.0,44.733333333333334,7.0,3.0,280.0,1.0,C 
2019-06-01,23.0,33.0,25.8,84.0,31.46666666666667,9.1,3.0,290.0,1.0,C 
2019-06-02,23.0,32.6,26.2,85.0,18.2,7.8,4.0,140.0,1.0,C 
2019-06-03,22.0,32.4,25.8,84.0,34.8,6.5,2.0,160.0,0.0,C 
2019-06-04,22.0,32.3,26.5,78.0,23.666666666666664,1.6,3.0,30.0,1.0,C 
2019-06-05,22.0,33.9,27.7,77.0,12.533333333333331,8.0,3.0,270.0,1.0,C 
2019-06-06,23.0,33.4,27.4,79.0,1.4,10.3,2.0,300.0,1.0,C 
2019-06-07,23.0,32.6,27.0,84.0,9.250000000000002,8.8,3.0,350.0,1.0,C 
2019-06-08,22.0,32.0,26.5,82.0,17.1,5.5,3.0,30.0,1.0,C 
2019-06-09,22.0,32.7,26.9,80.0,8.700000000000001,8.2,2.0,160.0,1.0,C 
2019-06-10,22.0,32.8,26.5,80.0,0.3,9.0,2.0,2.0,1.0,C 
2019-06-11,22.0,33.7,26.1,82.0,11.2,9.4,3.0,190.0,0.0,C 
2019-06-12,23.0,33.0,27.0,80.0,9.149999999999999,8.7,3.0,20.0,0.0,C 
2019-06-13,23.0,33.3,27.6,82.0,7.1,9.3,3.0,350.0,1.0,NE
2019-06-14,24.0,32.0,26.8,84.0,5.05,8.0,2.0,300.0,1.0,C 
2019-06-15,23.0,33.3,27.2,84.0,3.0,4.2,4.0,330.0,2.0,C 
2019-06-16,24.0,32.6,26.4,88.0,2.8,9.0,4.0,320.0,1.0,C 
2019-06-17,22.0,32.3,26.7,80.0,14.8,6.3,3.0,350.0,2.0,N 
2019-06-18,21.0,32.0,25.7,76.0,12.383333333333333,8.1,4.0,20.0,1.0,C 
2019-06-19,20.0,33.0,25.8,77.0,9.966666666666667,10.5,3.0,20.0,1.0,C 
2019-06-20,21.0,33.0,26.5,78.0,7.550000000000001,9.8,2.0,320.0,0.0,C 
2019-06-21,22.0,32.1,26.1,78.0,5.133333333333333,9.6,3.0,360.0,1.0,C 
2019-06-22,21.0,31.8,25.8,80.0,2.716666666666667,8.95,3.0,310.0,1.0,C 
2019-06-23,21.0,32.1,26.1,78.0,0.3,8.3,2.0,10.0,0.0,C 
2019-06-24,21.0,32.2,26.2,76.0,6.96,7.1,2.0,350.0,1.0,C 
2019-06-25,21.0,32.8,26.1,74.0,13.620000000000001,7.7,4.0,40.0,1.0,C 
2019-06-26,21.0,32.0,25.9,77.0,20.28,9.4,3.0,20.0,1.0,C 
2019-06-27,20.0,33.6,25.1,78.0,26.94,9.8,4.0,20.0,1.0,C 
2019-06-28,21.0,32.6,26.1,80.0,33.6,9.7,2.0,20.0,1.0,C 
2019-06-29,20.0,32.3,26.1,77.0,22.5,8.6,4.0,330.0,1.0,C 
2019-06-30,22.0,32.2,26.4,78.0,11.399999999999999,8.8,4.0,280.0,1.0,C 
2019-07-01,20.0,32.7,25.7,74.0,0.3,9.3,3.0,310.0,1.0,C 
2019-07-02,22.0,32.2,26.1,75.0,2.55,9.1,2.0,300.0,1.0,NW
2019-07-03,22.0,33.3,26.5,78.0,4.8,7.9,3.0,40.0,1.0,N 
2019-07-04,22.0,32.0,26.0,84.0,7.05,8.7,3.0,270.0,1.0,C 
2019-07-05,22.0,31.7,26.1,81.0,9.3,6.4,2.0,150.0,1.0,C 
2019-07-06,22.0,31.8,26.7,80.0,0.3,4.1,4.0,10.0,2.0,C 
2019-07-07,23.0,32.0,26.8,78.0,12.000000000000002,6.25,4.0,30.0,1.0,C 
2019-07-08,23.0,31.6,25.7,82.0,23.700000000000003,8.4,3.0,260.0,1.0,C 
2019-07-09,21.0,31.2,25.2,85.0,35.4,7.3,3.0,60.0,1.0,C 
2019-07-10,22.0,30.6,25.4,80.0,7.4,7.3,4.0,70.0,2.0,C 
2019-07-11,21.0,31.8,25.6,76.0,6.67,5.2,4.0,300.0,1.0,C 
2019-07-12,20.0,32.3,25.8,74.5,5.94,8.4,3.0,290.0,1.0,C 
2019-07-13,20.0,32.0,26.0,73.0,5.210000000000001,10.5,4.0,210.0,2.0,C 
2019-07-14,21.0,31.0,25.4,78.0,4.48,9.7,5.0,60.0,1.0,C 
2019-07-15,21.0,31.4,25.1,74.0,3.75,6.2,3.0,30.0,1.0,C 
2019-07-16,20.0,32.0,25.3,71.0,3.0200000000000005,5.9,3.0,350.0,1.0,C 
2019-07-17,19.0,31.8,24.9,73.0,2.29,9.4,5.0,230.0,1.0,C 
2019-07-18,19.0,32.0,25.3,70.0,1.5600000000000005,8.4,6.0,40.0,2.0,C 
2019-07-19,20.0,30.8,25.6,76.0,0.8300000000000001,9.1,4.0,20.0,2.0,C 
2019-07-20,21.5,32.6,27.2,79.0,0.1,4.5,4.0,160.0,1.0,NW
2019-07-21,23.0,33.6,27.4,76.0,1.1925925925925926,5.1,3.0,350.0,1.0,C 
2019-07-22,23.0,33.0,26.8,82.0,2.285185185185185,8.6,4.0,360.0,1.0,C 
2019-07-23,22.0,32.2,26.4,75.0,3.3777777777777778,8.5,4.0,30.0,1.0,C 
2019-07-24,21.0,33.4,25.8,76.0,4.47037037037037,10.3,3.0,350.0,1.0,C 
2019-07-25,21.0,33.2,25.9,72.0,5.562962962962962,8.1,4.0,350.0,2.0,C 
2019-07-26,21.0,32.4,25.7,75.0,6.655555555555555,7.3,4.0,20.0,1.0,N 
2019-07-27,21.0,31.8,25.5,76.0,7.7481481481481485,9.4,3.0,360.0,1.0,C 
2019-07-28,21.0,33.7,26.0,78.0,8.84074074074074,8.1,3.0,360.0,1.0,C 
2019-07-29,21.0,32.5,26.7,74.0,9.933333333333334,8.6,5.0,350.0,2.0,C 
2019-07-30,22.0,32.6,26.3,73.0,11.025925925925925,8.3,3.0,360.0,1.0,C 
2019-07-31,21.0,33.4,26.4,70.0,12.118518518518519,8.2,3.0,10.0,1.0,C 
2019-08-01,22.0,33.0,26.0,68.0,13.21111111111111,8.9,3.0,310.0,1.0,S 
2019-08-02,22.0,32.7,26.1,73.0,14.303703703703704,9.0,5.0,300.0,1.0,C 
2019-08-03,21.0,32.6,25.8,75.0,15.396296296296297,7.6,4.0,10.0,1.0,C 
2019-08-04,21.0,33.2,25.4,71.0,16.48888888888889,7.2,5.0,15.0,1.0,C 
2019-08-05,19.5,32.6,24.7,72.0,17.581481481481482,8.7,3.0,170.0,1.0,C 
2019-08-06,18.0,31.6,24.1,68.0,18.674074074074078,7.9,5.0,340.0,2.0,C 
2019-08-07,19.0,32.0,25.1,71.0,19.76666666666667,9.4,2.0,170.0,1.0,C 
2019-08-08,20.0,32.6,25.3,67.0,20.85925925925926,9.1,3.0,350.0,2.0,C 
2019-08-09,21.0,32.1,25.6,75.0,21.951851851851853,8.2,3.0,290.0,1.0,C 
2019-08-10,21.0,33.2,25.4,72.0,23.044444444444448,6.2,5.0,30.0,1.0,NW
2019-08-11,21.0,33.4,25.9,74.0,24.13703703703704,9.5,3.0,40.0,1.0,C 
2019-08-12,20.0,32.3,25.6,74.0,25.22962962962963,9.2,4.0,40.0,1.0,C 
2019-08-13,20.0,33.0,25.8,74.0,26.322222222222223,7.5,4.0,20.0,1.0,N 
2019-08-14,20.0,32.6,26.8,76.0,27.414814814814818,8.6,4.0,20.0,2.0,C 
2019-08-15,22.0,32.8,25.6,82.0,28.50740740740741,7.5,13.0,140.0,1.0,C 
2019-08-16,21.0,32.6,26.1,81.0,29.6,6.2,3.0,340.0,1.0,C 
2019-08-17,21.0,32.4,26.0,78.0,52.3,6.7,3.0,340.0,1.0,C 
2019-08-18,21.0,32.8,26.1,70.0,46.733333333333334,7.1,5.0,30.0,1.0,C 
2019-08-19,20.0,33.8,25.7,72.0,41.166666666666664,8.0,4.0,360.0,1.0,N 
2019-08-20,21.0,32.4,25.7,73.0,35.599999999999994,10.5,4.0,30.0,2.0,C 
2019-08-21,21.0,33.3,26.1,72.0,30.03333333333333,8.3,5.0,40.0,2.0,C 
2019-08-22,21.0,32.7,25.6,76.0,24.466666666666665,5.9,3.0,190.0,1.0,C 
2019-08-23,21.0,32.1,25.8,80.0,18.9,6.6,4.0,350.0,1.0,C 
2019-08-24,21.0,32.4,25.3,79.0,17.549999999999997,7.5,3.0,340.0,1.0,C 
2019-08-25,21.0,32.4,25.8,76.0,16.2,9.2,3.0,360.0,1.0,C 
2019-08-26,22.0,31.8,26.1,78.0,14.85,8.2,3.0,350.0,1.0,C 
2019-08-27,22.0,32.6,25.7,82.0,13.5,5.1,3.0,350.0,1.0,C 
2019-08-28,22.0,32.5,26.0,87.0,1.8,7.6,4.0,350.0,1.0,C 
2019-08-29,22.0,32.4,26.3,80.0,54.2,3.9,4.0,30.0,1.0,C 
2019-08-30,22.0,33.0,25.6,78.0,50.45714285714286,7.8,5.0,20.0,1.0,C 
2019-08-31,20.0,32.4,24.9,76.0,46.714285714285715,9.9,4.0,40.0,1.0,N 
2019-09-01,20.0,33.2,26.1,75.0,42.971428571428575,9.2,3.0,140.0,1.0,C 
2019-09-02,21.0,32.7,26.0,79.0,39.22857142857143,9.4,3.0,350.0,1.0,C 
2019-09-03,22.0,34.0,27.8,72.0,35.48571428571429,6.2,3.0,10.0,1.0,C 
2019-09-04,23.0,32.8,25.4,82.0,31.742857142857144,7.2,8.0,130.0,1.0,C 
2019-09-05,21.0,31.8,25.6,82.0,28.0,8.1,3.0,340.0,1.0,NW
2019-09-06,20.0,32.2,25.1,76.0,0.3,7.4,2.0,320.0,1.0,C 
2019-09-07,20.5,32.2,25.8,76.0,0.8999999999999999,8.7,2.0,320.0,1.0,C 
2019-09-08,21.0,32.4,26.6,70.0,1.5,8.8,4.0,40.0,1.0,C 
2019-09-09,22.0,33.4,26.5,74.0,2.1,7.5,3.0,10.0,1.0,C 
2019-09-10,22.0,35.0,28.1,64.0,2.6999999999999997,9.3,5.0,30.0,1.0,NE
2019-09-11,20.0,34.5,26.3,63.0,3.3,10.1,6.0,40.0,2.0,C 
2019-09-12,19.0,32.9,24.0,76.0,3.9,10.0,4.0,350.0,1.0,C 
2019-09-13,20.0,31.6,25.1,71.0,4.5,8.7,3.0,270.0,1.0,C 
2019-09-14,19.0,32.0,24.7,71.0,7.283333333333333,6.9,7.0,10.0,1.0,C 
2019-09-15,20.0,32.2,25.1,70.0,10.066666666666666,8.9,3.0,20.0,2.0,C 
2019-09-16,21.0,33.1,26.9,75.0,12.85,7.2,5.0,30.0,2.0,N 
2019-09-17,22.0,33.3,26.7,77.0,15.633333333333333,8.1,3.0,30.0,1.0,C 
2019-09-18,22.0,34.8,25.8,81.0,18.416666666666664,8.7,3.0,340.0,1.0,C 
2019-09-19,22.0,33.0,27.0,76.0,21.2,8.3,3.0,290.0,1.0,C 
2019-09-20,22.0,32.8,26.3,67.0,19.1875,6.1,4.0,3.0,1.0,N 
2019-09-21,22.0,33.3,26.5,70.0,17.174999999999997,7.4,4.0,340.0,1.0,C 
2019-09-22,22.0,33.6,26.7,72.0,15.162499999999998,9.6,4.0,290.0,1.0,C 
2019-09-23,22.0,33.4,28.0,68.0,13.149999999999999,9.8,7.0,30.0,2.0,C 
2019-09-24,22.0,34.4,28.5,67.0,11.137499999999998,9.8,5.0,30.0,2.0,C 
2019-09-25,22.0,34.45,25.5,81.0,9.124999999999998,8.5,4.0,350.0,1.0,N 
2019-09-26,22.0,34.5,26.2,82.0,7.112499999999997,7.6,4.0,25.0,1.0,C 
2019-09-27,22.0,33.7,26.9,73.0,5.1,7.1,3.0,340.0,1.0,C 
2019-09-28,22.0,34.0,26.3,80.0,9.5,7.7,5.0,360.0,1.0,C 
2019-09-29,21.0,32.6,25.5,85.0,13.9,8.3,5.0,140.0,1.0,C 
2019-09-30,22.0,33.1,26.6,78.0,78.6,6.4,5.0,10.0,1.0,C 
2019-10-01,20.0,33.3,25.8,80.0,71.93333333333332,6.8,3.0,15.0,1.0,C 
2019-10-02,21.0,32.6,26.7,77.0,65.26666666666667,7.7,4.0,240.0,1.0,C 
2019-10-03,22.0,32.6,26.8,78.0,58.599999999999994,7.1,3.0,350.0,1.0,C 
2019-10-04,22.0,34.8,27.2,68.0,51.93333333333333,6.8,6.0,30.0,2.0,C 
2019-10-05,21.0,34.8,26.9,68.0,45.266666666666666,8.8,3.0,350.0,1.0,C 
2019-10-06,22.0,34.7,27.7,65.0,38.6,8.7,5.0,120.0,2.0,C 
2019-10-07,22.0,33.0,27.1,69.0,31.933333333333337,9.1,5.0,310.0,2.0,S 
2019-10-08,21.0,34.4,25.6,80.0,25.266666666666666,7.9,8.0,180.0,1.0,C 
2019-10-09,22.0,32.5,25.4,86.0,18.6,7.8,4.0,20.0,1.0,C 
2019-10-10,22.0,32.0,25.2,88.0,44.0,6.2,3.0,160.0,1.0,S 
2019-10-11,22.5,33.0,26.4,82.0,130.1,4.4,4.0,20.0,2.0,C 
2019-10-12,23.0,32.9,26.9,77.0,66.7,5.8,4.0,165.0,1.0,C 
2019-10-13,21.0,33.3,25.7,79.0,3.3,7.2,3.0,240.0,0.0,C 
2019-10-14,22.0,33.7,27.0,79.0,8.0,7.9,5.0,350.0,1.0,C 
2019-10-15,23.0,33.0,26.1,84.0,40.0,8.5,5.0,310.0,1.0,SW
2019-10-16,21.0,32.6,26.0,84.0,72.0,6.9,6.0,350.0,2.0,C 
2019-10-17,22.0,33.6,26.7,82.0,0.6,7.4,5.0,10.0,2.0,SE
2019-10-18,23.0,32.4,26.7,80.0,7.8,8.1,3.0,340.0,1.0,C 
2019-10-19,22.5,33.0,27.6,76.0,16.3,8.0,3.0,10.0,1.0,C 
2019-10-20,22.0,33.8,27.3,72.0,17.825,8.7,5.0,10.0,1.0,N 
2019-10-21,21.0,36.1,27.6,68.0,19.35,7.7,6.0,30.0,2.0,C 
2019-10-22,21.0,36.0,28.7,61.0,20.875,9.5,6.0,15.0,2.0,C 
2019-10-23,21.0,35.8,27.9,69.0,22.4,10.4,4.0,160.0,1.0,C 
2019-10-24,22.0,34.4,27.7,72.0,23.925,8.8,4.0,350.0,1.0,C 
2019-10-25,22.5,34.2,28.0,74.0,25.450000000000003,8.4,4.0,350.0,1.0,N 
2019-10-26,23.0,34.3,26.1,79.0,26.975,8.1,5.0,140.0,2.0,C 
2019-10-27,22.0,33.1,26.0,84.0,28.5,7.8,5.0,340.0,1.0,C 
2019-10-28,22.0,33.8,26.1,82.0,1.4,6.2,5.0,180.0,1.0,C 
2019-10-29,22.0,33.4,25.5,83.0,41.3,8.3,10.0,170.0,1.0,C 
2019-10-30,21.0,33.4,26.6,76.0,10.0,6.6,4.0,30.0,1.0,NE
2019-10-31,22.0,33.6,27.0,76.0,9.32,9.3,4.0,290.0,1.0,C 
2019-11-01,23.0,32.0,26.8,81.0,8.64,9.2,6.0,10.0,1.0,C 
2019-11-02,22.0,32.6,26.9,78.0,7.959999999999999,6.1,4.0,130.0,1.0,C 
2019-11-03,23.0,33.4,26.6,81.0,7.279999999999999,8.2,5.0,30.0,1.0,C 
2019-11-04,22.0,33.4,26.5,78.0,6.6,6.3,4.0,320.0,2.0,C 
2019-11-05,22.0,34.1,27.05,75.0,5.728571428571428,7.0,4.0,330.0,2.0,C 
2019-11-06,22.0,33.4,27.6,72.0,4.857142857142857,8.4,3.0,70.0,1.0,C 
2019-11-07,20.0,35.2,26.5,72.0,3.9857142857142853,8.3,5.0,300.0,1.0,C 
2019-11-08,22.0,33.8,27.9,69.0,3.114285714285714,10.5,4.0,70.0,1.0,C 
2019-11-09,22.0,35.6,28.5,66.0,2.242857142857143,10.1,3.0,10.0,1.0,N 
2019-11-10,22.0,35.2,28.1,68.0,1.371428571428571,10.2,5.0,70.0,2.0,C 
2019-11-11,23.0,34.5,26.8,79.0,0.5,9.3,5.0,345.0,1.0,C 
2019-11-12,22.0,33.0,27.8,82.0,45.7,8.5,5.0,320.0,1.0,C 
2019-11-13,22.0,32.6,26.4,82.0,0.1,6.5,10.0,360.0,2.0,C 
2019-11-14,22.0,29.6,25.7,86.0,57.5,0.0,4.0,330.0,1.0,C 
2019-11-15,23.0,33.8,26.6,81.0,33.4,0.0,10.0,360.0,2.0,C 
2019-11-16,21.0,34.8,27.9,70.0,9.3,7.3,5.0,360.0,2.0,C 
2019-11-17,22.0,34.4,28.1,75.0,8.225000000000001,10.7,6.0,360.0,1.0,C 
2019-11-18,23.0,35.7,28.3,68.0,7.15,9.7,8.0,360.0,2.0,C 
2019-11-19,23.0,33.8,28.6,74.0,6.075,6.0,4.0,350.0,2.0,S 
2019-11-20,22.0,33.5,26.4,82.0,5.0,8.8,18.0,180.0,2.0,C 
2019-11-21,22.0,32.7,26.4,81.0,61.7,8.4,4.0,360.0,1.0,C 
2019-11-22,23.0,32.4,27.4,81.0,5.8,6.3,5.0,360.0,1.0,C 
2019-11-23,24.0,32.8,27.1,80.0,1.0,4.6,5.0,360.0,2.0,C 
2019-11-24,22.0,33.4,27.3,78.0,2.1,6.8,4.0,200.0,2.0,C 
2019-11-25,23.0,33.4,27.0,83.0,4.949999999999999,7.7,4.0,360.0,1.0,C 
